Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
EC-2024-002643,3/13/2024,3/20/2024,First Class,C-27932,Michael Chen,Consumer,United States,New York,New York,East,P-037,Clothing,Jackets,Hoodie,665.05,5,0,181.96
EC-2023-002644,8/16/2023,8/18/2023,Same Day,C-88069,Emily Davis,Home Office,United States,Houston,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,1801.38,3,0,-132.86
EC-2023-002645,9/14/2023,9/20/2023,Second Class,C-89089,John Smith,Consumer,United States,Phoenix,Arizona,West,P-020,Furniture,Bookcases,3-Shelf Bookcase,849.66,3,0,124.38
EC-2023-002646,12/29/2023,12/30/2023,Same Day,C-22302,Carlos Rivera,Home Office,United States,Phoenix,Arizona,West,P-039,Electronics,Accessories,Wallet,244.8,4,0.3,58.88
EC-2022-002647,7/19/2022,7/21/2022,Same Day,C-56059,Michael Chen,Consumer,United States,Dallas,Texas,South,P-022,Furniture,Storage,Drawer Unit,366.74,1,0.2,101.12
EC-2021-002648,9/27/2021,10/3/2021,Same Day,C-21420,Emily Davis,Consumer,United States,San Antonio,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,46.51,1,0,11.52
EC-2023-002649,7/17/2023,7/21/2023,Second Class,C-69562,Michael Chen,Home Office,United States,Chicago,Illinois,Central,P-001,Electronics,Phones,Nokia 3310,291.6,5,0,43.84
EC-2023-002650,1/15/2023,1/19/2023,First Class,C-65680,Anna Brown,Consumer,United States,San Antonio,Texas,South,P-007,Electronics,Laptops,HP 15,1014.4,2,0.3,126.18
EC-2023-002651,9/17/2023,9/23/2023,Standard Class,C-81826,James Lee,Home Office,United States,Dallas,Texas,South,P-014,Furniture,Chairs,Gaming Chair,329.65,4,0.1,-25.74
EC-2023-002652,4/21/2023,4/28/2023,First Class,C-76595,Michael Chen,Home Office,United States,Dallas,Texas,South,P-017,Furniture,Tables,Coffee Table,2417.85,5,0,680.21
EC-2024-002653,10/16/2024,10/21/2024,Same Day,C-32172,Sara Wilson,Corporate,United States,New York,New York,East,P-027,Office Supplies,Binders,Report Cover,276.12,5,0.1,30.73
EC-2024-002654,7/29/2024,8/1/2024,First Class,C-44388,Michael Chen,Home Office,United States,New York,New York,East,P-033,Clothing,Shirts,Polo Shirt,184.18,2,0,-14.27
EC-2023-002655,6/26/2023,6/27/2023,Standard Class,C-85743,John Smith,Corporate,United States,San Antonio,Texas,South,P-012,Electronics,Tablets,Fire HD,190.11,1,0,-3.24
EC-2023-002656,11/9/2023,11/16/2023,Standard Class,C-36748,Anna Brown,Consumer,United States,Austin,Texas,South,P-034,Clothing,Shoes,Running Shoes,406.1,5,0,71.31
EC-2021-002657,1/13/2021,1/18/2021,First Class,C-87510,Anna Brown,Corporate,United States,San Antonio,Texas,South,P-033,Clothing,Shirts,Polo Shirt,190.85,5,0,-1.86
EC-2022-002658,9/12/2022,9/18/2022,Second Class,C-68935,John Smith,Home Office,United States,Austin,Texas,South,P-039,Electronics,Accessories,Wallet,323.33,3,0.2,75.38
EC-2024-002659,6/17/2024,6/20/2024,Standard Class,C-40408,Carlos Rivera,Corporate,United States,San Diego,California,West,P-034,Clothing,Shoes,Running Shoes,36.65,3,0.2,7.67
EC-2021-002660,10/28/2021,11/4/2021,Second Class,C-94003,Carlos Rivera,Corporate,United States,Los Angeles,California,West,P-015,Furniture,Chairs,Stool,1477.15,5,0,245.07
EC-2024-002661,8/14/2024,8/19/2024,Second Class,C-28601,Maria Garcia,Consumer,United States,Austin,Texas,South,P-014,Furniture,Chairs,Gaming Chair,665.76,3,0.2,217.24
EC-2023-002662,7/9/2023,7/16/2023,Same Day,C-15574,Sara Wilson,Consumer,United States,New York,New York,East,P-023,Office Supplies,Paper,A4 Ream,45.4,5,0,7.89
EC-2023-002663,11/17/2023,11/23/2023,Second Class,C-64344,James Lee,Consumer,United States,San Diego,California,West,P-038,Electronics,Accessories,Belt,1562.8,4,0,326.01
EC-2021-002664,3/3/2021,3/9/2021,Standard Class,C-94093,Sara Wilson,Corporate,United States,New York,New York,East,P-029,Office Supplies,Art,Pencil Set,218.65,5,0,-7.33
EC-2023-002665,5/9/2023,5/14/2023,Second Class,C-63234,Michael Chen,Corporate,United States,New York,New York,East,P-023,Office Supplies,Paper,A4 Ream,235.76,4,0,23.92
EC-2021-002666,3/9/2021,3/14/2021,Standard Class,C-65217,Anna Brown,Consumer,United States,Chicago,Illinois,Central,P-015,Furniture,Chairs,Stool,1619.8,4,0,-38.99
EC-2022-002667,3/24/2022,3/27/2022,Standard Class,C-10769,Maria Garcia,Corporate,United States,Austin,Texas,South,P-029,Office Supplies,Art,Pencil Set,127.54,3,0.2,32.41
EC-2022-002668,8/28/2022,9/4/2022,Standard Class,C-86751,Maria Garcia,Corporate,United States,Chicago,Illinois,Central,P-015,Furniture,Chairs,Stool,1265.91,3,0,-65.45
EC-2023-002669,1/16/2023,1/18/2023,First Class,C-59377,Sara Wilson,Consumer,United States,New York,New York,East,P-017,Furniture,Tables,Coffee Table,1053.75,4,0.3,71.28
EC-2022-002670,5/12/2022,5/16/2022,First Class,C-43533,Maria Garcia,Consumer,United States,Philadelphia,Pennsylvania,East,P-039,Electronics,Accessories,Wallet,244.56,3,0,63.47
EC-2024-002671,10/23/2024,10/24/2024,First Class,C-84705,Sara Wilson,Corporate,United States,Houston,Texas,South,P-037,Clothing,Jackets,Hoodie,513.8,5,0.2,48.33
EC-2022-002672,7/21/2022,7/27/2022,Standard Class,C-62852,Sara Wilson,Corporate,United States,San Antonio,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,299.74,2,0,53.46
EC-2021-002673,9/22/2021,9/25/2021,Same Day,C-34378,Michael Chen,Corporate,United States,Austin,Texas,South,P-036,Clothing,Jackets,Windbreaker,291.3,2,0,79.98
EC-2024-002674,2/29/2024,3/5/2024,Same Day,C-86468,Michael Chen,Consumer,United States,Chicago,Illinois,Central,P-017,Furniture,Tables,Coffee Table,267.14,1,0.1,89.38
EC-2023-002675,2/12/2023,2/17/2023,Standard Class,C-52023,Sara Wilson,Home Office,United States,Austin,Texas,South,P-017,Furniture,Tables,Coffee Table,1350.12,5,0.3,-28.95
EC-2023-002676,7/13/2023,7/18/2023,Same Day,C-16403,Carlos Rivera,Corporate,United States,Chicago,Illinois,Central,P-039,Clothing,Accessories,Wallet,16.67,1,0,-0.21
EC-2022-002677,2/14/2022,2/19/2022,Standard Class,C-62750,John Smith,Home Office,United States,San Diego,California,West,P-014,Furniture,Chairs,Gaming Chair,2937.75,5,0,-28.33
EC-2022-002678,8/17/2022,8/20/2022,Same Day,C-49971,Anna Brown,Home Office,United States,New York,New York,East,P-001,Electronics,Phones,Nokia 3310,1195.94,2,0.2,-95.91
EC-2024-002679,3/1/2024,3/2/2024,Second Class,C-93305,Sara Wilson,Corporate,United States,Houston,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,250.04,5,0.2,-4.97
EC-2024-002680,6/9/2024,6/14/2024,First Class,C-27751,Carlos Rivera,Home Office,United States,San Antonio,Texas,South,P-015,Furniture,Chairs,Stool,2052.28,4,0,200.98
EC-2024-002681,12/23/2024,12/29/2024,Standard Class,C-65918,Michael Chen,Consumer,United States,Chicago,Illinois,Central,P-009,Electronics,Laptops,Lenovo IdeaPad,450.3,2,0,99.55
EC-2024-002682,6/24/2024,6/28/2024,Second Class,C-21164,Sara Wilson,Home Office,United States,Chicago,Illinois,Central,P-009,Electronics,Laptops,Lenovo IdeaPad,1449.31,3,0.1,-91.39
EC-2023-002683,7/8/2023,7/13/2023,Second Class,C-30045,Carlos Rivera,Corporate,United States,San Antonio,Texas,South,P-026,Office Supplies,Binders,3-Ring Binder,240.74,4,0.2,36.1
EC-2022-002684,9/22/2022,9/26/2022,Standard Class,C-91090,Emily Davis,Consumer,United States,Phoenix,Arizona,West,P-007,Electronics,Laptops,HP 15,201.94,1,0.3,21.86
EC-2021-002685,4/17/2021,4/21/2021,Standard Class,C-18140,Anna Brown,Corporate,United States,Dallas,Texas,South,P-032,Clothing,Shirts,Cotton T-Shirt,91.55,1,0.1,31.78
EC-2021-002686,4/3/2021,4/5/2021,Second Class,C-15284,Anna Brown,Home Office,United States,Philadelphia,Pennsylvania,East,P-032,Clothing,Shirts,Cotton T-Shirt,426.42,5,0.1,46.06
EC-2022-002687,9/28/2022,10/1/2022,Second Class,C-80063,Michael Chen,Corporate,United States,Dallas,Texas,South,P-027,Office Supplies,Binders,Report Cover,228.53,4,0.1,13.19
EC-2021-002688,5/15/2021,5/16/2021,First Class,C-14471,Emily Davis,Corporate,United States,Dallas,Texas,South,P-017,Furniture,Tables,Coffee Table,598.15,5,0,171.03
EC-2022-002689,5/5/2022,5/11/2022,First Class,C-14854,Maria Garcia,Home Office,United States,Chicago,Illinois,Central,P-012,Electronics,Tablets,Fire HD,293.87,3,0.1,31.67
EC-2022-002690,12/11/2022,12/16/2022,Second Class,C-61432,Emily Davis,Home Office,United States,Los Angeles,California,West,P-024,Office Supplies,Paper,Notebook,116.28,4,0,15.28
EC-2021-002691,4/7/2021,4/13/2021,Second Class,C-50826,Emily Davis,Corporate,United States,Dallas,Texas,South,P-014,Furniture,Chairs,Gaming Chair,85.04,1,0.2,-3.16
EC-2022-002692,7/20/2022,7/21/2022,Standard Class,C-60150,Michael Chen,Home Office,United States,Houston,Texas,South,P-025,Office Supplies,Paper,Sticky Notes,91.85,5,0,23.36
EC-2023-002693,11/19/2023,11/22/2023,Same Day,C-12757,Sara Wilson,Home Office,United States,San Diego,California,West,P-013,Furniture,Chairs,Office Chair,915.47,3,0.3,312.75
EC-2022-002694,10/21/2022,10/23/2022,First Class,C-88684,Anna Brown,Home Office,United States,Austin,Texas,South,P-039,Electronics,Accessories,Wallet,471.64,4,0,121.5
EC-2023-002695,5/6/2023,5/8/2023,Standard Class,C-75947,John Smith,Consumer,United States,Houston,Texas,South,P-017,Furniture,Tables,Coffee Table,1578.2,4,0,-61.12
EC-2023-002696,11/2/2023,11/8/2023,Same Day,C-25398,Maria Garcia,Home Office,United States,Austin,Texas,South,P-038,Clothing,Accessories,Belt,119.18,1,0.2,11.97
EC-2021-002697,7/8/2021,7/10/2021,Same Day,C-83515,John Smith,Corporate,United States,Chicago,Illinois,Central,P-026,Office Supplies,Binders,3-Ring Binder,30.05,3,0.2,3.99
EC-2022-002698,5/9/2022,5/11/2022,Same Day,C-29233,John Smith,Consumer,United States,Los Angeles,California,West,P-027,Office Supplies,Binders,Report Cover,20.8,4,0.3,-0.52
EC-2024-002699,10/20/2024,10/21/2024,First Class,C-17432,James Lee,Corporate,United States,Dallas,Texas,South,P-027,Office Supplies,Binders,Report Cover,96.75,3,0,18.78
EC-2021-002700,5/11/2021,5/14/2021,Second Class,C-45690,Michael Chen,Home Office,United States,San Antonio,Texas,South,P-014,Furniture,Chairs,Gaming Chair,2539.45,5,0,682.5
EC-2021-002701,9/28/2021,10/5/2021,Standard Class,C-40420,John Smith,Consumer,United States,San Antonio,Texas,South,P-039,Clothing,Accessories,Wallet,266.0,5,0.1,86.94
EC-2023-002702,12/31/2023,1/3/2024,First Class,C-77755,Michael Chen,Consumer,United States,New York,New York,East,P-021,Furniture,Storage,Cabinet,1497.6,5,0.1,77.55
EC-2023-002703,3/17/2023,3/19/2023,Same Day,C-79586,Maria Garcia,Corporate,United States,New York,New York,East,P-007,Electronics,Laptops,HP 15,229.03,1,0,14.48
EC-2024-002704,7/1/2024,7/6/2024,Second Class,C-17694,Anna Brown,Consumer,United States,Austin,Texas,South,P-036,Clothing,Jackets,Windbreaker,655.2,5,0,-14.92
EC-2021-002705,10/5/2021,10/6/2021,First Class,C-71274,Emily Davis,Corporate,United States,Austin,Texas,South,P-039,Electronics,Accessories,Wallet,303.41,2,0.1,84.07
EC-2024-002706,8/22/2024,8/29/2024,Second Class,C-55720,Sara Wilson,Corporate,United States,Chicago,Illinois,Central,P-015,Furniture,Chairs,Stool,475.92,5,0.1,29.94
EC-2022-002707,7/14/2022,7/20/2022,Second Class,C-53172,Anna Brown,Consumer,United States,Austin,Texas,South,P-029,Office Supplies,Art,Pencil Set,115.72,5,0.2,15.56
EC-2021-002708,2/3/2021,2/9/2021,Same Day,C-53276,Michael Chen,Consumer,United States,San Diego,California,West,P-003,Electronics,Phones,iPhone SE,746.16,3,0.2,84.62
EC-2024-002709,5/7/2024,5/14/2024,Second Class,C-59792,John Smith,Consumer,United States,Philadelphia,Pennsylvania,East,P-034,Clothing,Shoes,Running Shoes,326.4,4,0,47.15
EC-2023-002710,5/11/2023,5/18/2023,Same Day,C-30219,Michael Chen,Corporate,United States,Chicago,Illinois,Central,P-021,Furniture,Storage,Cabinet,95.85,1,0,17.7
EC-2022-002711,2/7/2022,2/10/2022,First Class,C-67831,Anna Brown,Corporate,United States,Los Angeles,California,West,P-032,Clothing,Shirts,Cotton T-Shirt,56.01,3,0,-4.27
EC-2021-002712,7/12/2021,7/15/2021,First Class,C-43509,Carlos Rivera,Consumer,United States,San Antonio,Texas,South,P-011,Electronics,Tablets,Samsung Tab,2224.6,5,0,-36.04
EC-2024-002713,4/24/2024,4/27/2024,First Class,C-38022,Maria Garcia,Corporate,United States,Phoenix,Arizona,West,P-038,Electronics,Accessories,Belt,369.84,4,0,99.7
EC-2022-002714,10/16/2022,10/22/2022,Second Class,C-66980,Carlos Rivera,Consumer,United States,Dallas,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,216.61,5,0.3,48.23
EC-2022-002715,11/8/2022,11/12/2022,Standard Class,C-92208,Sara Wilson,Home Office,United States,Los Angeles,California,West,P-035,Clothing,Shoes,Casual Sneakers,86.73,3,0.3,20.14
EC-2024-002716,11/7/2024,11/11/2024,Standard Class,C-81049,Carlos Rivera,Consumer,United States,New York,New York,East,P-033,Clothing,Shirts,Polo Shirt,537.01,4,0.1,-46.78
EC-2021-002717,7/25/2021,7/30/2021,Second Class,C-28829,Sara Wilson,Consumer,United States,Chicago,Illinois,Central,P-015,Furniture,Chairs,Stool,1417.68,4,0.1,-17.38
EC-2024-002718,3/4/2024,3/11/2024,First Class,C-61745,Sara Wilson,Corporate,United States,San Antonio,Texas,South,P-016,Furniture,Tables,Dining Table,503.8,5,0,-7.39
EC-2021-002719,12/5/2021,12/9/2021,Standard Class,C-27912,Anna Brown,Consumer,United States,Dallas,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,226.1,5,0,-16.65
EC-2021-002720,7/12/2021,7/15/2021,Same Day,C-28127,Anna Brown,Consumer,United States,New York,New York,East,P-015,Furniture,Chairs,Stool,801.52,2,0,164.22
EC-2024-002721,5/23/2024,5/28/2024,Second Class,C-53025,Carlos Rivera,Consumer,United States,San Diego,California,West,P-030,Office Supplies,Envelopes,Letter Envelopes,259.92,4,0,-23.08
EC-2021-002722,4/28/2021,5/2/2021,Second Class,C-61556,Carlos Rivera,Corporate,United States,Philadelphia,Pennsylvania,East,P-027,Office Supplies,Binders,Report Cover,40.26,2,0,2.37
EC-2021-002723,11/13/2021,11/15/2021,Standard Class,C-36706,Maria Garcia,Home Office,United States,San Antonio,Texas,South,P-018,Furniture,Tables,Desk,1998.29,4,0.1,-38.01
EC-2023-002724,4/3/2023,4/6/2023,Same Day,C-14528,Emily Davis,Consumer,United States,Dallas,Texas,South,P-033,Clothing,Shirts,Polo Shirt,77.35,5,0,5.08
EC-2021-002725,10/5/2021,10/11/2021,Second Class,C-45422,John Smith,Consumer,United States,Phoenix,Arizona,West,P-027,Office Supplies,Binders,Report Cover,111.34,3,0.3,7.36
EC-2023-002726,11/3/2023,11/5/2023,Same Day,C-30958,John Smith,Corporate,United States,San Antonio,Texas,South,P-039,Clothing,Accessories,Wallet,167.95,5,0,50.81
EC-2022-002727,1/26/2022,2/2/2022,First Class,C-19302,Carlos Rivera,Home Office,United States,San Diego,California,West,P-039,Electronics,Accessories,Wallet,2102.88,4,0,701.86
EC-2024-002728,5/3/2024,5/7/2024,Second Class,C-99049,Sara Wilson,Consumer,United States,Austin,Texas,South,P-037,Clothing,Jackets,Hoodie,136.91,2,0.2,35.55
EC-2024-002729,5/11/2024,5/17/2024,Second Class,C-46974,Anna Brown,Corporate,United States,San Diego,California,West,P-024,Office Supplies,Paper,Notebook,246.0,5,0,-21.71
EC-2022-002730,8/31/2022,9/2/2022,Standard Class,C-30571,Maria Garcia,Consumer,United States,Chicago,Illinois,Central,P-022,Furniture,Storage,Drawer Unit,1585.41,3,0.1,-38.25
EC-2022-002731,8/14/2022,8/19/2022,First Class,C-31410,James Lee,Consumer,United States,Philadelphia,Pennsylvania,East,P-009,Electronics,Laptops,Lenovo IdeaPad,62.21,1,0,15.9
EC-2022-002732,9/7/2022,9/9/2022,Same Day,C-75691,James Lee,Corporate,United States,Chicago,Illinois,Central,P-020,Furniture,Bookcases,3-Shelf Bookcase,1581.54,5,0.3,312.37
EC-2023-002733,12/13/2023,12/19/2023,Same Day,C-16484,Michael Chen,Home Office,United States,San Diego,California,West,P-017,Furniture,Tables,Coffee Table,550.3,5,0,38.64
EC-2024-002734,3/24/2024,3/30/2024,First Class,C-61303,John Smith,Corporate,United States,Philadelphia,Pennsylvania,East,P-039,Electronics,Accessories,Wallet,1602.6,5,0.2,338.06
EC-2024-002735,6/30/2024,7/3/2024,Standard Class,C-68297,James Lee,Corporate,United States,Austin,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,356.35,5,0,121.63
EC-2021-002736,4/14/2021,4/21/2021,Standard Class,C-64879,Emily Davis,Consumer,United States,San Diego,California,West,P-021,Furniture,Storage,Cabinet,1068.95,4,0.1,-28.77
EC-2024-002737,11/2/2024,11/7/2024,First Class,C-74688,Emily Davis,Corporate,United States,San Antonio,Texas,South,P-029,Office Supplies,Art,Pencil Set,190.98,5,0.1,28.02
EC-2023-002738,8/22/2023,8/26/2023,Second Class,C-79593,James Lee,Consumer,United States,Phoenix,Arizona,West,P-039,Electronics,Accessories,Wallet,401.54,5,0.1,60.74
EC-2021-002739,5/27/2021,5/31/2021,First Class,C-44080,Maria Garcia,Corporate,United States,San Antonio,Texas,South,P-024,Office Supplies,Paper,Notebook,58.76,2,0,18.66
EC-2021-002740,10/22/2021,10/29/2021,Same Day,C-51717,Sara Wilson,Consumer,United States,Houston,Texas,South,P-036,Clothing,Jackets,Windbreaker,552.56,4,0,-11.26
EC-2021-002741,2/10/2021,2/12/2021,Second Class,C-77199,Michael Chen,Consumer,United States,San Antonio,Texas,South,P-002,Electronics,Phones,Samsung A12,2134.26,3,0,-20.52
EC-2024-002742,11/21/2024,11/24/2024,Standard Class,C-45273,John Smith,Home Office,United States,New York,New York,East,P-038,Electronics,Accessories,Belt,364.0,5,0,-9.97
EC-2024-002743,5/6/2024,5/10/2024,Standard Class,C-37491,Emily Davis,Corporate,United States,Austin,Texas,South,P-033,Clothing,Shirts,Polo Shirt,385.47,3,0,-25.04
EC-2022-002744,9/4/2022,9/7/2022,Standard Class,C-11856,Emily Davis,Corporate,United States,New York,New York,East,P-036,Clothing,Jackets,Windbreaker,175.78,4,0.3,34.74
EC-2024-002745,10/18/2024,10/19/2024,Second Class,C-42895,Carlos Rivera,Home Office,United States,Philadelphia,Pennsylvania,East,P-035,Clothing,Shoes,Casual Sneakers,135.8,4,0,13.66
EC-2021-002746,7/4/2021,7/7/2021,Standard Class,C-71426,Anna Brown,Home Office,United States,San Diego,California,West,P-013,Furniture,Chairs,Office Chair,606.48,3,0.2,-55.03
EC-2022-002747,4/11/2022,4/12/2022,Same Day,C-57523,Emily Davis,Home Office,United States,Austin,Texas,South,P-026,Office Supplies,Binders,3-Ring Binder,219.48,4,0,46.04
EC-2023-002748,11/18/2023,11/22/2023,Standard Class,C-89478,Emily Davis,Home Office,United States,Phoenix,Arizona,West,P-007,Electronics,Laptops,HP 15,804.4,5,0.2,-22.23
EC-2024-002749,3/14/2024,3/18/2024,Standard Class,C-81910,Michael Chen,Consumer,United States,Chicago,Illinois,Central,P-036,Clothing,Jackets,Windbreaker,150.88,4,0,40.9
EC-2023-002750,5/11/2023,5/18/2023,Standard Class,C-62803,James Lee,Corporate,United States,Dallas,Texas,South,P-027,Office Supplies,Binders,Report Cover,49.6,4,0,12.89
EC-2021-002751,7/8/2021,7/15/2021,Same Day,C-57423,Emily Davis,Consumer,United States,San Diego,California,West,P-014,Furniture,Chairs,Gaming Chair,722.52,2,0,204.97
EC-2023-002752,5/11/2023,5/13/2023,Same Day,C-91877,John Smith,Consumer,United States,Houston,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,83.12,2,0.3,15.97
EC-2023-002753,8/24/2023,8/30/2023,Second Class,C-81061,Sara Wilson,Consumer,United States,Austin,Texas,South,P-016,Furniture,Tables,Dining Table,1793.52,4,0,532.99
EC-2023-002754,7/4/2023,7/9/2023,First Class,C-36545,Maria Garcia,Home Office,United States,Philadelphia,Pennsylvania,East,P-008,Electronics,Laptops,Dell Inspiron,370.62,4,0.1,73.72
EC-2022-002755,3/7/2022,3/11/2022,First Class,C-86156,Carlos Rivera,Consumer,United States,San Diego,California,West,P-012,Electronics,Tablets,Fire HD,1315.95,3,0.1,303.67
EC-2023-002756,4/10/2023,4/17/2023,First Class,C-30388,John Smith,Consumer,United States,San Diego,California,West,P-030,Office Supplies,Envelopes,Letter Envelopes,166.64,4,0.1,-5.58
EC-2021-002757,11/6/2021,11/8/2021,Second Class,C-21562,Maria Garcia,Corporate,United States,Austin,Texas,South,P-038,Clothing,Accessories,Belt,196.75,5,0,47.14
EC-2023-002758,11/13/2023,11/20/2023,Same Day,C-14803,Maria Garcia,Consumer,United States,Chicago,Illinois,Central,P-021,Furniture,Storage,Cabinet,301.18,4,0.1,79.69
EC-2021-002759,9/28/2021,9/30/2021,Standard Class,C-77027,Michael Chen,Consumer,United States,Dallas,Texas,South,P-012,Electronics,Tablets,Fire HD,1703.6,5,0,199.61
EC-2022-002760,5/12/2022,5/18/2022,Same Day,C-39528,Anna Brown,Consumer,United States,Philadelphia,Pennsylvania,East,P-030,Office Supplies,Envelopes,Letter Envelopes,133.79,4,0.2,31.34
EC-2021-002761,1/28/2021,2/4/2021,Standard Class,C-23126,Emily Davis,Corporate,United States,Dallas,Texas,South,P-029,Office Supplies,Art,Pencil Set,84.67,2,0.3,-2.71
EC-2024-002762,10/27/2024,11/3/2024,Second Class,C-98539,Anna Brown,Corporate,United States,Philadelphia,Pennsylvania,East,P-028,Office Supplies,Art,Markers Set,25.45,1,0.2,4.93
EC-2021-002763,4/2/2021,4/5/2021,Standard Class,C-16737,Maria Garcia,Home Office,United States,Philadelphia,Pennsylvania,East,P-029,Office Supplies,Art,Pencil Set,12.85,1,0,0.89
EC-2022-002764,10/23/2022,10/30/2022,Same Day,C-79968,Maria Garcia,Consumer,United States,New York,New York,East,P-018,Furniture,Tables,Desk,1434.36,4,0,211.27
EC-2024-002765,6/19/2024,6/23/2024,Standard Class,C-77158,Carlos Rivera,Consumer,United States,San Diego,California,West,P-011,Electronics,Tablets,Samsung Tab,470.59,3,0.3,61.23
EC-2024-002766,3/22/2024,3/29/2024,Standard Class,C-12837,Maria Garcia,Consumer,United States,Phoenix,Arizona,West,P-031,Office Supplies,Envelopes,Bubble Mailer,186.09,4,0.3,57.1
EC-2024-002767,6/9/2024,6/12/2024,Same Day,C-57979,Sara Wilson,Consumer,United States,Dallas,Texas,South,P-034,Clothing,Shoes,Running Shoes,166.62,2,0,26.08
EC-2023-002768,6/19/2023,6/21/2023,Same Day,C-21629,Emily Davis,Home Office,United States,Los Angeles,California,West,P-018,Furniture,Tables,Desk,812.14,2,0.3,49.8
EC-2022-002769,4/10/2022,4/12/2022,Second Class,C-43330,Anna Brown,Corporate,United States,Chicago,Illinois,Central,P-028,Office Supplies,Art,Markers Set,99.57,3,0,21.41
EC-2023-002770,8/14/2023,8/16/2023,Same Day,C-55269,Emily Davis,Corporate,United States,Phoenix,Arizona,West,P-038,Clothing,Accessories,Belt,349.08,3,0.1,-10.79
EC-2023-002771,9/25/2023,9/28/2023,Same Day,C-31703,Maria Garcia,Consumer,United States,Austin,Texas,South,P-025,Office Supplies,Paper,Sticky Notes,9.77,1,0,-0.05
EC-2024-002772,2/5/2024,2/6/2024,Standard Class,C-17677,Carlos Rivera,Consumer,United States,Phoenix,Arizona,West,P-012,Electronics,Tablets,Fire HD,1922.4,3,0,481.16
EC-2022-002773,8/13/2022,8/14/2022,Standard Class,C-36382,John Smith,Home Office,United States,Chicago,Illinois,Central,P-022,Furniture,Storage,Drawer Unit,753.33,3,0.3,-18.16
EC-2021-002774,3/2/2021,3/7/2021,Standard Class,C-26136,Michael Chen,Corporate,United States,Austin,Texas,South,P-022,Furniture,Storage,Drawer Unit,253.12,2,0.1,41.29
EC-2021-002775,6/9/2021,6/10/2021,Same Day,C-27619,James Lee,Corporate,United States,Chicago,Illinois,Central,P-039,Clothing,Accessories,Wallet,415.68,3,0,-36.59
EC-2024-002776,6/10/2024,6/15/2024,Second Class,C-82578,Anna Brown,Consumer,United States,San Diego,California,West,P-017,Furniture,Tables,Coffee Table,766.95,2,0.3,139.06
EC-2024-002777,6/18/2024,6/24/2024,Same Day,C-49902,Carlos Rivera,Consumer,United States,New York,New York,East,P-039,Clothing,Accessories,Wallet,658.35,5,0,97.58
EC-2022-002778,8/25/2022,8/26/2022,Standard Class,C-57250,Michael Chen,Consumer,United States,Austin,Texas,South,P-033,Clothing,Shirts,Polo Shirt,144.36,3,0,27.05
EC-2021-002779,4/18/2021,4/19/2021,Standard Class,C-86618,Emily Davis,Corporate,United States,San Diego,California,West,P-027,Office Supplies,Binders,Report Cover,75.1,2,0.1,8.67
EC-2024-002780,4/8/2024,4/15/2024,Standard Class,C-22147,Carlos Rivera,Home Office,United States,Chicago,Illinois,Central,P-037,Clothing,Jackets,Hoodie,290.2,4,0.1,88.58
EC-2024-002781,1/27/2024,1/30/2024,First Class,C-43530,Michael Chen,Consumer,United States,New York,New York,East,P-001,Electronics,Phones,Nokia 3310,614.92,2,0,174.54
EC-2023-002782,12/29/2023,1/3/2024,Second Class,C-46174,Michael Chen,Home Office,United States,Houston,Texas,South,P-034,Clothing,Shoes,Running Shoes,111.18,2,0,7.76
EC-2023-002783,9/15/2023,9/18/2023,Standard Class,C-70029,Sara Wilson,Consumer,United States,Austin,Texas,South,P-009,Electronics,Laptops,Lenovo IdeaPad,318.2,1,0,82.42
EC-2021-002784,10/2/2021,10/9/2021,Second Class,C-67074,Michael Chen,Corporate,United States,New York,New York,East,P-026,Office Supplies,Binders,3-Ring Binder,146.22,3,0,26.65
EC-2024-002785,12/1/2024,12/6/2024,Second Class,C-50897,Anna Brown,Home Office,United States,Philadelphia,Pennsylvania,East,P-038,Electronics,Accessories,Belt,426.74,5,0.1,-43.46
EC-2021-002786,5/13/2021,5/16/2021,Same Day,C-73685,Maria Garcia,Corporate,United States,Houston,Texas,South,P-007,Electronics,Laptops,HP 15,631.61,2,0.3,-15.38
EC-2024-002787,6/13/2024,6/19/2024,First Class,C-63286,John Smith,Home Office,United States,San Antonio,Texas,South,P-032,Clothing,Shirts,Cotton T-Shirt,144.28,2,0,-12.05
EC-2022-002788,5/16/2022,5/23/2022,First Class,C-34207,Anna Brown,Corporate,United States,Los Angeles,California,West,P-021,Furniture,Storage,Cabinet,346.38,2,0,-17.8
EC-2022-002789,11/18/2022,11/24/2022,Second Class,C-22561,Carlos Rivera,Home Office,United States,Philadelphia,Pennsylvania,East,P-039,Electronics,Accessories,Wallet,1112.92,2,0,-45.57
EC-2023-002790,4/18/2023,4/22/2023,First Class,C-12502,Maria Garcia,Consumer,United States,New York,New York,East,P-014,Furniture,Chairs,Gaming Chair,250.32,3,0.3,-5.67
